"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2006",35.506,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2007",37.066,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2008",37.702,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2009",36.219,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2010",35.017,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2011",36.064,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2012",36.416,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2013",36.208,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2014",36.342,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2015",36.801,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2000",12.917,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2001",12.612,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2002",12.838,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2003",13.025,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2004",12.834,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2005",12.263,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2006",11.662,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2007",11.674,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2008",10.568,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2009",10.72,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2010",10.235,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2011",10.641,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2012",10.593,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2013",10.729,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2014",10.773,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2015",10.79,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2000",52.656,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2001",54.366,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2002",54.327,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2003",54.015,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2004",51.725,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2005",49.954,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2006",51.412,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2007",52.767,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2008",53.884,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2009",55.984,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2010",51.928,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2011",51.748,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2012",51.145,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2013",54.506,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2014",54.011,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2015",54.485,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2000",30.621,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2001",31.477,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2002",31.215,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2003",30.982,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2004",30.443,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2005",30.638,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2006",30.287,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2007",30.209,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2008",30.809,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2009",31.053,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2010",29.542,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2011",29.222,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2012",29.306,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2013",29.314,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2014",30.572,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2015",30.243,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2000",18.014,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2001",17.726,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2002",17.311,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2003",17.453,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2004",17.014,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2005",18.038,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2006",17.475,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2007",17.058,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2008",17.415,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2009",17.25,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2010",17.09,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2011",17.195,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2012",18.149,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2013",18.643,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2014",18.739,
"FRA","TAXINCOME","TOT","PC_TOT_TAX","A","2015",18.855,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2000",25.314,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2001",27.128,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2002",25.11,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2003",23.889,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2004",22.905,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2005",23.052,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2006",24.23,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2007",24.959,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2008",26.493,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2009",25.192,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2010",24.29,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2011",24.731,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2012",25.651,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2013",26.073,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2014",26.335,
"DEU","TAXINCOME","TOT","PC_TOT_TAX","A","2015",26.741,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2000",14.471,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2001",13.63,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2002",13.586,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2003",13.599,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2004",14.251,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2005",14.617,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2006",14.72,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2007",14.912,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2008",15.053,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2009",14.481,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2010",12.331,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2011",14.118,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2012",19.601,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2013",16.78,
"GRC","TAXINCOME","TOT","PC_TOT_TAX","A","2014",16.434,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2000",18.572,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2001",19.565,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2002",20.216,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2003",18.832,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2004",17.743,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2005",17.908,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2006",18.21,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2007",18.178,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2008",19.274,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2009",18.735,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2010",17.435,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2011",13.86,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2012",14.688,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2013",14.039,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2014",13.86,
"HUN","TAXINCOME","TOT","PC_TOT_TAX","A","2015",12.715,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2000",34.763,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2001",38.353,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2002",38.611,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2003",37.829,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2004",36.531,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2005",34.841,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2006",33.676,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2007",33.863,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2008",35.99,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2009",37.888,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2010",36.522,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2011",37.644,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2012",37.429,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2013",38.25,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2014",34.947,
"ISL","TAXINCOME","TOT","PC_TOT_TAX","A","2015",35.919,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2000",31.946,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2001",30.998,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2002",27.964,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2003",28.399,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2004",29.355,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2005",29.117,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2006",29.542,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2007",30.251,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2008",30.078,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2009",30.449,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2010",30.012,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2011",31.114,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2012",32.425,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2013",31.92,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2014",31.967,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2015",31.773,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2000",24.83,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2001",25.544,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2002",25.451,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2003",25.172,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2004",25.455,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2005",25.384,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2006",25.318,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2007",25.646,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2008",26.81,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2009",26.516,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2010",26.835,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2011",26.304,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2012",26.448,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2013",26.362,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2014",25.884,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2015",26.157,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2000",21.067,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2001",20.449,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2002",18.415,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2003",17.51,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2004",17.764,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2005",18.285,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2006",18.444,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2007",19.557,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2008",19.904,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2009",19.972,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2010",18.616,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2011",18.391,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2012",18.589,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2013",19.228,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2014",18.905,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2000",14.637,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2001",14.116,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2002",12.728,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2003",12.623,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2004",13.573,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2005",13.297,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2006",15.2,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2007",16.737,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2008",15.029,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2009",14.112,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2010",14.224,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2011",14.693,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2012",14.995,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2013",15.349,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2014",16.271,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2015",17.437,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2000",18.466,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2001",17.843,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2002",16.307,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2003",17.221,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2004",17.879,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2005",19.047,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2006",21.08,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2007",19.962,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2008",21.729,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2009",20.648,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2010",21.01,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2011",22.178,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2012",21.881,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2013",22.904,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2014",23.154,
"LUX","TAXINCOME","TOT","PC_TOT_TAX","A","2015",24.474,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2000",15.055,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2001",16.18,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2002",18.198,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2003",17.515,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2004",16.029,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2005",17.578,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2006",17.755,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2007",18.744,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2008",18.156,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2009",22.077,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2010",21.496,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2011",20.773,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2012",19.44,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2013",18.798,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2014",18.723,
"NLD","TAXINCOME","TOT","PC_TOT_TAX","A","2015",20.524,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2000",43.068,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2001",43.694,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2002",43.132,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2003",41.856,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2004",41.008,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2005",41.061,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2006",40.696,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2007",42.103,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2008",40.664,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2009",41.129,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2010",37.745,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2011",36.995,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2012",37.686,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2013",37.989,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2014",38.594,
"NZL","TAXINCOME","TOT","PC_TOT_TAX","A","2015",38.154,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2000",24.069,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2001",24.335,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2002",24.799,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2003",24.893,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2004",23.644,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2005",22.191,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2006",20.683,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2007",22.196,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2008",21.471,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2009",24.076,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2010",23.613,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2011",23.092,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2012",23.41,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2013",24.826,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2014",25.381,
"NOR","TAXINCOME","TOT","PC_TOT_TAX","A","2015",27.404,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2000",13.175,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2001",12.874,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2002",12.67,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2003",12.775,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2004",12.468,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2005",12.999,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2006",13.707,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2007",14.95,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2008",15.504,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2009",14.52,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2010",13.976,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2011",13.694,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2012",13.976,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2013",14.053,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2014",14.272,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2000",17.415,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2001",17.605,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2002",16.736,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2003",16.662,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2004",16.69,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2005",16.481,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2006",16.422,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2007",16.782,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2008",17.062,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2009",18.485,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2010",17.618,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2011",18.449,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2012",18.295,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2013",22.614,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2014",22.475,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2015",21.218,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2000",9.924,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2001",10.638,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2002",9.849,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2003",9.71,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2004",9.624,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2005",9.516,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2006",9.894,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2007",9.909,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2008",10.565,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2009",9.739,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2010",9.463,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2011",9.923,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2012",10.333,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2013",9.588,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2014",9.635,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2015",9.813,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2000",19.078,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2001",19.66,
