"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",16.03,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",15.51,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",17.77,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",17.82,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",17.81,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",19,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",18.08,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",20.7,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",20.3,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",21.09,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",22.26,
"CHE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",22.29,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",13.31,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",13.36,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",13.53,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",12.87,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",13.36,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",12.03,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",11.12,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",9.6,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",9.43,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",10.14,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",10.9,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",9.89,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",10.29,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",11.2,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",9.95,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",12.17,
"TUR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",12.8,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",1.02,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",1.02,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",1.14,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",1.2,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",1.46,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",1.75,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",1.92,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",2.15,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",2.81,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",3.34,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",3.57,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",4.24,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",4.51,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",5.57,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",6.87,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",8.15,
"GBR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",8.2,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",4.49,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",4,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",4.05,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",4.3,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",4.39,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",4.54,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",4.77,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",4.67,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",5.07,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",5.44,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",5.65,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",6.12,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",6.43,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",6.65,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",6.74,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",6.72,
"USA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",7.07,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",25.08,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",26.41,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",26.19,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",24.79,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",24.22,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",25.1,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",25.33,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",23.52,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",24.49,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",26.14,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",22.13,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",23.14,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",29.95,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",31.28,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",27.13,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",26.79,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",26.82,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",10.88,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",10.99,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",11.63,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",11.09,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",11.29,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",11.29,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",10.44,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",10.57,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",11.77,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",14.73,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",15.05,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",14.85,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",15.6,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",13.97,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",14.34,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",16.69,
"EST","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",17.56,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",3.33,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",3.32,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",3.55,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",3.56,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",3.83,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",3.99,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",3.67,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",3.64,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",4.71,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",4.97,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",4.99,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",4.96,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",1.5,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",1.74,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",2.12,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",2.09,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",2.38,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",31.07,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",31.67,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",31.04,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",30.46,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",32.73,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",32.6,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",30.49,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",29.34,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",30.03,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",35.58,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",31.8,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",33.31,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",37.39,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",37.12,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",37.17,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",36.05,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",39.06,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",12.28,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",11.53,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",10.47,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",10.33,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",11.52,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",10.61,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",10.51,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",10.03,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",11,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",15.11,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",15.31,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",14.18,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",15.18,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",17.13,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",18.07,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",16.08,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",16.75,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",6.05,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",5.75,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",5.79,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",5.92,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",6.04,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",6.27,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",6.46,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",6.66,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",7.04,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",7.5,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",7.82,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",8.17,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",8.73,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",9.13,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",9.36,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",9.58,
"OECD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",9.74,
